seller_type,bedroom,layout_type,property_type,locality,price,area,furnish_type,bathroom,Latitude,Longitude
AGENT,3.0,BHK,Independent Floor,Safdarjung Enclave,"65,000",1800.0,Semi-Furnished,3 bathrooms,28.56502,77.1925584
AGENT,3.0,BHK,Independent Floor,Safdarjung Enclave,"60,000",1800.0,Semi-Furnished,3 bathrooms,28.56502,77.1925584
AGENT,3.0,BHK,Independent Floor,Safdarjung Enclave,"55,000",1800.0,Semi-Furnished,3 bathrooms,28.56502,77.1925584
AGENT,4.0,BHK,Independent Floor,Hauz Khas,1,3200.0,Semi-Furnished,4 bathrooms,28.54980865,77.20776381852018
AGENT,4.0,BHK,Independent Floor,Hauz Khas,"95,000",3000.0,Semi-Furnished,4 bathrooms,28.54980865,77.20776381852018
AGENT,4.0,BHK,Independent Floor,Hauz Khas,"90,000",3000.0,Semi-Furnished,4 bathrooms,28.54980865,77.20776381852018
AGENT,3.0,BHK,Independent House,Hauz Khas,"70,000",1800.0,Semi-Furnished,3 bathrooms,28.54980865,77.20776381852018
AGENT,3.0,BHK,Independent Floor,Hauz Khas,"65,000",1800.0,Semi-Furnished,3 bathrooms,28.54980865,77.20776381852018
AGENT,3.0,BHK,Independent Floor,Hauz Khas,"60,000",1850.0,Semi-Furnished,3 bathrooms,28.54980865,77.20776381852018
AGENT,4.0,BHK,Independent Floor,Green Park,1.1,3000.0,Semi-Furnished,4 bathrooms,51.5066192,-0.1429113
AGENT,4.0,BHK,Independent Floor,Green Park,"95,000",3000.0,Semi-Furnished,4 bathrooms,51.5066192,-0.1429113
AGENT,4.0,BHK,Independent Floor,Green Park,"90,000",3000.0,Semi-Furnished,4 bathrooms,51.5066192,-0.1429113
AGENT,4.0,BHK,Independent Floor,Green Park,"85,000",3000.0,Semi-Furnished,4 bathrooms,51.5066192,-0.1429113
AGENT,4.0,BHK,Independent Floor,Green Park,"80,000",2700.0,Semi-Furnished,4 bathrooms,51.5066192,-0.1429113
AGENT,3.0,BHK,Independent Floor,Green Park,"75,000",2000.0,Semi-Furnished,3 bathrooms,51.5066192,-0.1429113
AGENT,3.0,BHK,Independent Floor,Green Park,"70,000",1800.0,Semi-Furnished,3 bathrooms,51.5066192,-0.1429113
AGENT,3.0,BHK,Independent House,Green Park,"65,000",1800.0,Semi-Furnished,3 bathrooms,51.5066192,-0.1429113
AGENT,3.0,BHK,Independent Floor,Green Park,"60,000",1800.0,Semi-Furnished,3 bathrooms,51.5066192,-0.1429113
AGENT,3.0,BHK,Independent Floor,Green Park,"55,000",1800.0,Semi-Furnished,3 bathrooms,51.5066192,-0.1429113
AGENT,4.0,BHK,Independent Floor,East of Kailash,"95,000",3600.0,Semi-Furnished,4 bathrooms,28.557032200000002,77.24461392068525
AGENT,4.0,BHK,Independent Floor,East of Kailash,"90,000",3000.0,Semi-Furnished,4 bathrooms,28.557032200000002,77.24461392068525
AGENT,4.0,BHK,Independent Floor,East of Kailash,"85,000",3000.0,Semi-Furnished,4 bathrooms,28.557032200000002,77.24461392068525
AGENT,4.0,BHK,Independent Floor,East of Kailash,"80,000",3000.0,Semi-Furnished,4 bathrooms,28.557032200000002,77.24461392068525
AGENT,3.0,BHK,Independent Floor,East of Kailash,"75,000",1800.0,Semi-Furnished,3 bathrooms,28.557032200000002,77.24461392068525
AGENT,3.0,BHK,Independent Floor,East of Kailash,"70,000",1800.0,Semi-Furnished,3 bathrooms,28.557032200000002,77.24461392068525
AGENT,3.0,BHK,Independent Floor,East of Kailash,"65,000",1800.0,Semi-Furnished,3 bathrooms,28.557032200000002,77.24461392068525
AGENT,3.0,BHK,Independent Floor,East of Kailash,"60,000",1800.0,Semi-Furnished,3 bathrooms,28.557032200000002,77.24461392068525
AGENT,3.0,BHK,Independent Floor,East of Kailash,"55,000",1800.0,Semi-Furnished,3 bathrooms,28.557032200000002,77.24461392068525
AGENT,3.0,BHK,Independent Floor,East of Kailash,"55,000",1800.0,Semi-Furnished,3 bathrooms,28.557032200000002,77.24461392068525
AGENT,4.0,BHK,Independent Floor,Safdarjung Enclave,1,3000.0,Furnished,4 bathrooms,28.56502,77.1925584
AGENT,4.0,BHK,Independent Floor,Safdarjung Enclave,"95,000",3000.0,Semi-Furnished,4 bathrooms,28.56502,77.1925584
AGENT,4.0,BHK,Independent Floor,Safdarjung Enclave,"85,000",3000.0,Semi-Furnished,4 bathrooms,28.56502,77.1925584
AGENT,4.0,BHK,Independent Floor,Safdarjung Enclave,"80,000",3000.0,Semi-Furnished,4 bathrooms,28.56502,77.1925584
AGENT,1.0,BHK,Independent Floor,Greater Kailash,"35,000",1500.0,Furnished,1 bathrooms,28.5419077,77.2384925
AGENT,2.0,BHK,Independent Floor,East of Kailash,"20,000",1200.0,Semi-Furnished,2 bathrooms,28.557032200000002,77.24461392068525
AGENT,3.0,BHK,Apartment,C R Park,"45,000",1800.0,Furnished,,39.0809396,-77.951663
AGENT,2.0,BHK,Independent Floor,East of Kailash,"60,000",2250.0,Furnished,3 bathrooms,28.557032200000002,77.24461392068525
AGENT,2.0,BHK,Independent House,Greater Kailash,"23,000",1000.0,Semi-Furnished,4 bathrooms,28.5419077,77.2384925
AGENT,1.0,BHK,Apartment,Subhash Nagar,"13,000",800.0,Semi-Furnished,1 bathrooms,28.6404593,77.1051815
AGENT,2.0,BHK,Apartment,Subhash Nagar,"18,000",1100.0,Semi-Furnished,2 bathrooms,28.6404593,77.1051815
AGENT,3.0,BHK,Independent Floor,Sector 8 Dwarka,"18,700",900.0,Semi-Furnished,2 bathrooms,28.5711087,77.0730945
AGENT,3.0,BHK,Independent Floor,Sector 8 Dwarka,"15,700",1080.0,Semi-Furnished,2 bathrooms,28.5711087,77.0730945
AGENT,1.0,BHK,Independent Floor,Sector 7 Dwarka,"17,500",450.0,Furnished,2 bathrooms,28.5874118,77.0673052
AGENT,3.0,BHK,Apartment,Sector 6 Dwarka,"27,000",1500.0,Semi-Furnished,3 bathrooms,28.5925436,77.06467187079608
AGENT,3.0,BHK,Apartment,Sector 6 Dwarka,"23,000",1200.0,Semi-Furnished,2 bathrooms,28.5925436,77.06467187079608
AGENT,2.0,BHK,Independent Floor,Sector 7 Dwarka,"15,700",600.0,Semi-Furnished,2 bathrooms,28.5874118,77.0673052
AGENT,2.0,BHK,Independent Floor,Sector 8 Dwarka,"17,700",810.0,Semi-Furnished,2 bathrooms,28.5711087,77.0730945
AGENT,3.0,BHK,Independent Floor,Sector 8 Dwarka,"32,700",1890.0,Semi-Furnished,3 bathrooms,28.5711087,77.0730945
AGENT,2.0,BHK,Independent Floor,Sector 8 Dwarka,"15,700",600.0,Semi-Furnished,2 bathrooms,28.5711087,77.0730945
AGENT,3.0,BHK,Independent Floor,Sector 8 Dwarka,"28,700",1890.0,Semi-Furnished,3 bathrooms,28.5711087,77.0730945
AGENT,3.0,BHK,Independent Floor,Sector 8 Dwarka,"25,700",1080.0,Semi-Furnished,2 bathrooms,28.5711087,77.0730945
AGENT,2.0,BHK,Independent Floor,Sector 8 Dwarka,"16,700",650.0,Semi-Furnished,2 bathrooms,28.5711087,77.0730945
AGENT,2.0,BHK,Independent Floor,Sector 8 Dwarka,"16,700",650.0,Semi-Furnished,2 bathrooms,28.5711087,77.0730945
AGENT,2.0,BHK,Independent Floor,Sector 8 Dwarka,"20,200",650.0,Furnished,2 bathrooms,28.5711087,77.0730945
AGENT,2.0,BHK,Independent Floor,Sector 8 Dwarka,"18,500",650.0,Semi-Furnished,2 bathrooms,28.5711087,77.0730945
AGENT,3.0,BHK,Apartment,Sector 6 Dwarka,"28,000",1250.0,Semi-Furnished,2 bathrooms,28.5925436,77.06467187079608
AGENT,3.0,BHK,Independent Floor,Sector 8 Dwarka,"21,000",900.0,Semi-Furnished,2 bathrooms,28.5711087,77.0730945
AGENT,2.0,BHK,Independent Floor,Sector 8 Dwarka,"17,200",700.0,Semi-Furnished,2 bathrooms,28.5711087,77.0730945
AGENT,2.0,BHK,Independent Floor,Sector 8 Dwarka,"17,500",648.0,Semi-Furnished,2 bathrooms,28.5711087,77.0730945
AGENT,2.0,BHK,Independent House,Sector 8 Dwarka,"15,400",700.0,Semi-Furnished,2 bathrooms,28.5711087,77.0730945
AGENT,2.0,BHK,Independent Floor,Sector 8 Dwarka,"15,600",650.0,Semi-Furnished,2 bathrooms,28.5711087,77.0730945
AGENT,2.0,BHK,Independent Floor,Sector 8 Dwarka,"16,500",750.0,Semi-Furnished,1 bathrooms,28.5711087,77.0730945
AGENT,3.0,BHK,Independent Floor,Sector 8 Dwarka,"22,000",1000.0,Semi-Furnished,3 bathrooms,28.5711087,77.0730945
AGENT,3.0,BHK,Independent Floor,Sector 8 Dwarka,"23,760",1080.0,Semi-Furnished,3 bathrooms,28.5711087,77.0730945
AGENT,3.0,BHK,Independent Floor,Sector 8 Dwarka,"22,680",1080.0,Semi-Furnished,3 bathrooms,28.5711087,77.0730945
AGENT,3.0,BHK,Independent Floor,Sector 8 Dwarka,"23,000",1080.0,Semi-Furnished,2 bathrooms,28.5711087,77.0730945
AGENT,3.0,BHK,Apartment,Sector 9 Dwarka,"30,000",1600.0,Semi-Furnished,3 bathrooms,28.5790689,77.06541856102075
AGENT,3.0,BHK,Apartment,Sector 4 Dwarka,"25,000",1600.0,Semi-Furnished,2 bathrooms,28.6017004,77.0489717
AGENT,3.0,BHK,Independent Floor,Sector 8 Dwarka,"22,680",1080.0,Semi-Furnished,3 bathrooms,28.5711087,77.0730945
AGENT,3.0,BHK,Independent Floor,Sector 8 Dwarka,"23,000",1080.0,Semi-Furnished,2 bathrooms,28.5711087,77.0730945
AGENT,3.0,BHK,Apartment,Sector 9 Dwarka,"30,000",1600.0,Semi-Furnished,3 bathrooms,28.5790689,77.06541856102075
AGENT,3.0,BHK,Apartment,Sector 4 Dwarka,"25,000",1600.0,Semi-Furnished,2 bathrooms,28.6017004,77.0489717
AGENT,3.0,BHK,Apartment,Sector 4 Dwarka,"27,000",1500.0,Semi-Furnished,3 bathrooms,28.6017004,77.0489717
AGENT,2.0,BHK,Independent Floor,Sector 8 Dwarka,"16,000",800.0,Semi-Furnished,2 bathrooms,28.5711087,77.0730945
AGENT,2.0,BHK,Independent Floor,Sector 8 Dwarka,"17,200",700.0,Semi-Furnished,2 bathrooms,28.5711087,77.0730945
AGENT,3.0,BHK,Apartment,Sector 6 Dwarka,"28,000",1250.0,Semi-Furnished,2 bathrooms,28.5925436,77.06467187079608
AGENT,3.0,BHK,Independent Floor,Sector 8 Dwarka,"21,000",900.0,Semi-Furnished,2 bathrooms,28.5711087,77.0730945
AGENT,3.0,BHK,Apartment,Sector 10 Dwarka,"26,000",1450.0,Semi-Furnished,2 bathrooms,28.5843113,77.05769328545757
AGENT,2.0,BHK,Independent Floor,Sector 8 Dwarka,"16,500",650.0,Semi-Furnished,2 bathrooms,28.5711087,77.0730945
AGENT,2.0,BHK,Independent Floor,Sector 8 Dwarka,"16,000",810.0,Semi-Furnished,2 bathrooms,28.5711087,77.0730945
AGENT,3.0,BHK,Apartment,Sector 5 Dwarka,"36,000",2000.0,Furnished,3 bathrooms,28.59740795,77.05669444035006
AGENT,3.0,BHK,Apartment,Sector 10 Dwarka,"27,500",1500.0,Semi-Furnished,2 bathrooms,28.5843113,77.05769328545757
AGENT,2.0,BHK,Independent Floor,Sector 12 Dwarka,"22,000",1200.0,Semi-Furnished,2 bathrooms,28.5956058,77.04303844386249
AGENT,3.0,BHK,Independent Floor,Sector 8 Dwarka,"23,000",1100.0,Semi-Furnished,2 bathrooms,28.5711087,77.0730945
AGENT,2.0,BHK,Independent Floor,Sector 8 Dwarka,"16,500",650.0,Semi-Furnished,2 bathrooms,28.5711087,77.0730945
AGENT,1.0,BHK,Independent Floor,Sector 8 Dwarka,"18,450",450.0,Furnished,2 bathrooms,28.5711087,77.0730945
AGENT,3.0,BHK,Apartment,Vasant Kunj,"40,000",1700.0,Semi-Furnished,2 bathrooms,28.5292495,77.1541335
AGENT,1.0,BHK,Independent Floor,Shahdara,"8,500",600.0,Semi-Furnished,1 bathrooms,28.6734298,77.2898858
AGENT,1.0,BHK,Independent Floor,Greater Kailash,"25,000",1150.0,Furnished,1 bathrooms,28.5419077,77.2384925
AGENT,4.0,BHK,Independent Floor,Greater Kailash,"90,000",1800.0,Furnished,4 bathrooms,28.5419077,77.2384925
AGENT,1.0,BHK,Independent Floor,Shahdara,"8,500",600.0,Semi-Furnished,1 bathrooms,28.6734298,77.2898858
AGENT,1.0,BHK,Independent Floor,Shahdara,"8,500",650.0,Semi-Furnished,1 bathrooms,28.6734298,77.2898858
AGENT,1.0,BHK,Independent Floor,Greater Kailash,"25,000",1500.0,Furnished,1 bathrooms,28.5419077,77.2384925
AGENT,1.0,BHK,Independent Floor,Greater Kailash,"15,000",850.0,Furnished,1 bathrooms,28.5419077,77.2384925
AGENT,1.0,BHK,Independent Floor,Greater Kailash,"25,000",1500.0,Furnished,1 bathrooms,28.5419077,77.2384925
AGENT,3.0,BHK,Independent Floor,Paschim Vihar,"40,000",1800.0,Semi-Furnished,3 bathrooms,28.6695782,77.095956
AGENT,4.0,BHK,Independent Floor,Neeti Bagh,3.25,5000.0,Semi-Furnished,5 bathrooms,28.5592511,77.2161665
AGENT,7.0,BHK,Independent Floor,Neeti Bagh,5,6000.0,Semi-Furnished,7 bathrooms,28.5592511,77.2161665
AGENT,2.0,BHK,Apartment,Vasant Kunj,"32,000",1050.0,Semi-Furnished,2 bathrooms,28.5292495,77.1541335
AGENT,1.0,BHK,Independent Floor,laxmi nagar,"10,000",450.0,Unfurnished,Grfloor,28.6305974,77.277523
AGENT,1.0,BHK,Independent Floor,laxmi nagar,"9,000",425.0,Semi-Furnished,Grfloor,28.6305974,77.277523
AGENT,1.0,BHK,Independent Floor,laxmi nagar,"17,000",450.0,Furnished,Grfloor,28.6305974,77.277523
AGENT,1.0,BHK,Independent Floor,laxmi nagar,"6,500",360.0,Unfurnished,Grfloor,28.6305974,77.277523
AGENT,4.0,BHK,Independent Floor,Defence Colony,1.75,2700.0,Furnished,4 bathrooms,28.5713575,77.2330402
AGENT,4.0,BHK,Independent Floor,Defence Colony,1.6,2600.0,Furnished,4 bathrooms,28.5713575,77.2330402
AGENT,3.0,BHK,Apartment,Vasant Kunj,"35,000",1400.0,Semi-Furnished,2 bathrooms,28.5292495,77.1541335
AGENT,2.0,BHK,Apartment,Vasant Kunj,"29,000",950.0,Semi-Furnished,2 bathrooms,28.5292495,77.1541335
AGENT,1.0,RK,Studio Apartment,Vasant Kunj,"20,000",600.0,Semi-Furnished,2 bathrooms,28.5292495,77.1541335
AGENT,2.0,BHK,Apartment,Vasant Kunj,"28,000",950.0,Semi-Furnished,2 bathrooms,28.5292495,77.1541335
AGENT,1.0,BHK,Apartment,Vasant Kunj,"18,000",600.0,Semi-Furnished,2 bathrooms,28.5292495,77.1541335
AGENT,3.0,BHK,Apartment,Vasant Kunj,"45,000",1700.0,Semi-Furnished,3 bathrooms,28.5292495,77.1541335
AGENT,2.0,BHK,Apartment,Vasant Kunj,"31,000",950.0,Semi-Furnished,2 bathrooms,28.5292495,77.1541335
AGENT,2.0,BHK,Apartment,Vasant Kunj,"31,000",950.0,Semi-Furnished,2 bathrooms,28.5292495,77.1541335
AGENT,3.0,BHK,Apartment,Vasant Kunj,"45,000",1650.0,Semi-Furnished,3 bathrooms,28.5292495,77.1541335
AGENT,2.0,BHK,Apartment,Vasant Kunj,"28,000",950.0,Semi-Furnished,2 bathrooms,28.5292495,77.1541335
AGENT,1.0,BHK,Apartment,Vasant Kunj,"17,000",600.0,Semi-Furnished,2 bathrooms,28.5292495,77.1541335
AGENT,3.0,BHK,Apartment,Vasant Kunj,"31,000",950.0,Semi-Furnished,2 bathrooms,28.5292495,77.1541335
AGENT,1.0,RK,Studio Apartment,Vasant Kunj,"17,000",600.0,Semi-Furnished,2 bathrooms,28.5292495,77.1541335
AGENT,2.0,BHK,Apartment,Vasant Kunj,"28,000",950.0,Semi-Furnished,2 bathrooms,28.5292495,77.1541335
AGENT,2.0,BHK,Apartment,Vasant Kunj,"27,000",950.0,Semi-Furnished,2 bathrooms,28.5292495,77.1541335
AGENT,3.0,BHK,Apartment,Vasant Kunj,"60,000",1800.0,Semi-Furnished,3 bathrooms,28.5292495,77.1541335
AGENT,3.0,BHK,Apartment,Vasant Kunj,"60,000",1800.0,Semi-Furnished,3 bathrooms,28.5292495,77.1541335
AGENT,2.0,BHK,Apartment,Vasant Kunj,"28,000",1100.0,Semi-Furnished,2 bathrooms,28.5292495,77.1541335
AGENT,3.0,BHK,Apartment,Vasant Kunj,"50,000",1600.0,Semi-Furnished,2 bathrooms,28.5292495,77.1541335
AGENT,3.0,BHK,Apartment,Vasant Kunj,"55,000",1800.0,Semi-Furnished,3 bathrooms,28.5292495,77.1541335
AGENT,3.0,BHK,Apartment,Vasant Kunj,"55,000",1800.0,Semi-Furnished,3 bathrooms,28.5292495,77.1541335
AGENT,2.0,BHK,Apartment,Vasant Kunj,"35,000",1500.0,Semi-Furnished,2 bathrooms,28.5292495,77.1541335
AGENT,3.0,BHK,Apartment,Vasant Kunj,"60,000",1800.0,Semi-Furnished,3 bathrooms,28.5292495,77.1541335
AGENT,3.0,BHK,Apartment,Vasant Kunj,"50,000",1850.0,Semi-Furnished,2 bathrooms,28.5292495,77.1541335
AGENT,3.0,BHK,Apartment,Vasant Kunj,"50,000",1850.0,Semi-Furnished,2 bathrooms,28.5292495,77.1541335
AGENT,3.0,BHK,Apartment,Vasant Kunj,"47,000",1800.0,Semi-Furnished,3 bathrooms,28.5292495,77.1541335
AGENT,3.0,BHK,Apartment,Vasant Kunj,"41,000",1600.0,Semi-Furnished,2 bathrooms,28.5292495,77.1541335
AGENT,3.0,BHK,Apartment,Vasant Kunj,"50,000",1800.0,Semi-Furnished,2 bathrooms,28.5292495,77.1541335
AGENT,3.0,BHK,Apartment,Vasant Kunj,"46,000",1600.0,Semi-Furnished,2 bathrooms,28.5292495,77.1541335
AGENT,3.0,BHK,Apartment,Vasant Kunj,"60,000",1700.0,Semi-Furnished,3 bathrooms,28.5292495,77.1541335
AGENT,2.0,BHK,Apartment,Vasant Kunj,"30,000",1200.0,Semi-Furnished,2 bathrooms,28.5292495,77.1541335
AGENT,1.0,RK,Studio Apartment,Vasant Kunj,"20,000",600.0,Semi-Furnished,2 bathrooms,28.5292495,77.1541335
AGENT,3.0,BHK,Apartment,Vasant Kunj,"50,000",1600.0,Semi-Furnished,3 bathrooms,28.5292495,77.1541335
AGENT,1.0,RK,Studio Apartment,Vasant Kunj,"20,000",600.0,Semi-Furnished,2 bathrooms,28.5292495,77.1541335
AGENT,3.0,BHK,Apartment,Vasant Kunj,"49,000",1600.0,Semi-Furnished,2 bathrooms,28.5292495,77.1541335
AGENT,2.0,BHK,Apartment,Vasant Kunj,"32,000",900.0,Semi-Furnished,2 bathrooms,28.5292495,77.1541335
AGENT,2.0,BHK,Apartment,Vasant Kunj,"30,000",1000.0,Semi-Furnished,2 bathrooms,28.5292495,77.1541335
AGENT,2.0,BHK,Apartment,Vasant Kunj,"26,000",1100.0,Semi-Furnished,2 bathrooms,28.5292495,77.1541335
AGENT,3.0,BHK,Apartment,Vasant Kunj,"51,000",1600.0,Semi-Furnished,3 bathrooms,28.5292495,77.1541335
AGENT,3.0,BHK,Apartment,Vasant Kunj,"62,000",1800.0,Furnished,3 bathrooms,28.5292495,77.1541335
AGENT,3.0,BHK,Apartment,Vasant Kunj,"47,000",1600.0,Semi-Furnished,3 bathrooms,28.5292495,77.1541335
AGENT,2.0,BHK,Apartment,Vasant Kunj,"30,000",1000.0,Semi-Furnished,2 bathrooms,28.5292495,77.1541335
AGENT,2.0,BHK,Apartment,Vasant Kunj,"29,000",950.0,Semi-Furnished,2 bathrooms,28.5292495,77.1541335
AGENT,3.0,BHK,Apartment,Vasant Kunj,"50,000",1500.0,Semi-Furnished,3 bathrooms,28.5292495,77.1541335
AGENT,2.0,BHK,Apartment,Vasant Kunj,"26,000",1000.0,Semi-Furnished,2 bathrooms,28.5292495,77.1541335
AGENT,3.0,BHK,Apartment,Vasant Kunj,"75,000",2000.0,Semi-Furnished,3 bathrooms,28.5292495,77.1541335
AGENT,2.0,BHK,Apartment,Vasant Kunj,"36,000",1050.0,Semi-Furnished,2 bathrooms,28.5292495,77.1541335
AGENT,3.0,BHK,Apartment,Vasant Kunj,"43,000",1450.0,Semi-Furnished,2 bathrooms,28.5292495,77.1541335
AGENT,2.0,BHK,Apartment,Vasant Kunj,"31,000",950.0,Semi-Furnished,2 bathrooms,28.5292495,77.1541335
AGENT,3.0,BHK,Apartment,Vasant Kunj,"39,000",1250.0,Semi-Furnished,2 bathrooms,28.5292495,77.1541335
AGENT,3.0,BHK,Apartment,Vasant Kunj,"45,000",1400.0,Semi-Furnished,3 bathrooms,28.5292495,77.1541335
AGENT,3.0,BHK,Apartment,Vasant Kunj,"51,000",1600.0,Semi-Furnished,3 bathrooms,28.5292495,77.1541335
AGENT,2.0,BHK,Apartment,Vasant Kunj,"29,000",950.0,Semi-Furnished,2 bathrooms,28.5292495,77.1541335
AGENT,2.0,BHK,Apartment,Vasant Kunj,"31,000",950.0,Semi-Furnished,2 bathrooms,28.5292495,77.1541335
AGENT,4.0,BHK,Apartment,Vasant Kunj,1.38,1800.0,Furnished,4 bathrooms,28.5292495,77.1541335
AGENT,2.0,BHK,Apartment,Vasant Kunj,"28,000",1050.0,Semi-Furnished,2 bathrooms,28.5292495,77.1541335
AGENT,2.0,BHK,Apartment,Vasant Kunj,"27,500",1050.0,Semi-Furnished,2 bathrooms,28.5292495,77.1541335
AGENT,1.0,BHK,Apartment,Vasant Kunj,"18,000",560.0,Semi-Furnished,2 bathrooms,28.5292495,77.1541335
AGENT,2.0,BHK,Apartment,Vasant Kunj,"28,000",950.0,Semi-Furnished,2 bathrooms,28.5292495,77.1541335
AGENT,2.0,BHK,Apartment,Vasant Kunj,"24,000",900.0,Semi-Furnished,2 bathrooms,28.5292495,77.1541335
AGENT,1.0,BHK,Apartment,Vasant Kunj,"18,500",550.0,Semi-Furnished,2 bathrooms,28.5292495,77.1541335
AGENT,2.0,BHK,Apartment,Vasant Kunj,"32,000",1090.0,Semi-Furnished,2 bathrooms,28.5292495,77.1541335
AGENT,3.0,BHK,Apartment,Vasant Kunj,"45,000",1600.0,Semi-Furnished,2 bathrooms,28.5292495,77.1541335
AGENT,2.0,BHK,Apartment,Vasant Kunj,"33,000",1050.0,Semi-Furnished,2 bathrooms,28.5292495,77.1541335
AGENT,3.0,BHK,Apartment,Vasant Kunj,"45,000",1600.0,Semi-Furnished,2 bathrooms,28.5292495,77.1541335
AGENT,3.0,BHK,Apartment,Vasant Kunj,"46,000",1600.0,Semi-Furnished,2 bathrooms,28.5292495,77.1541335
AGENT,2.0,BHK,Apartment,Vasant Kunj,"32,000",1050.0,Semi-Furnished,2 bathrooms,28.5292495,77.1541335
AGENT,3.0,BHK,Apartment,Vasant Kunj,"46,000",1450.0,Semi-Furnished,2 bathrooms,28.5292495,77.1541335
AGENT,4.0,BHK,Apartment,Vasant Kunj,"65,000",1600.0,Furnished,3 bathrooms,28.5292495,77.1541335
AGENT,3.0,BHK,Apartment,Vasant Kunj,"43,000",1600.0,Semi-Furnished,2 bathrooms,28.5292495,77.1541335
AGENT,1.0,BHK,Apartment,Vasant Kunj,"17,000",650.0,Semi-Furnished,2 bathrooms,28.5292495,77.1541335
AGENT,2.0,BHK,Apartment,Vasant Kunj,"32,000",1280.0,Semi-Furnished,2 bathrooms,28.5292495,77.1541335
AGENT,2.0,BHK,Independent House,Green Park,"50,000",1800.0,Semi-Furnished,2 bathrooms,51.5066192,-0.1429113
AGENT,2.0,BHK,Independent Floor,Green Park,"25,000",950.0,Semi-Furnished,2 bathrooms,51.5066192,-0.1429113
AGENT,1.0,RK,Studio Apartment,Gautam Nagar,"11,000",450.0,Semi-Furnished,1 bathrooms,19.1782824,72.9544008
AGENT,1.0,RK,Studio Apartment,Gautam Nagar,"12,000",550.0,Semi-Furnished,1 bathrooms,19.1782824,72.9544008
AGENT,1.0,RK,Studio Apartment,Gautam Nagar,"12,000",1000.0,Semi-Furnished,1 bathrooms,19.1782824,72.9544008
AGENT,1.0,BHK,Independent Floor,Greater Kailash,"48,000",1500.0,Furnished,1 bathrooms,28.5419077,77.2384925
AGENT,2.0,BHK,Apartment,South Extension 2,"27,000",1000.0,Furnished,1 bathrooms,28.5682975,77.2231935
AGENT,1.0,BHK,Apartment,South Extension 2,"32,000",450.0,Furnished,1 bathrooms,28.5682975,77.2231935
AGENT,3.0,BHK,Independent Floor,South Extension 2,"65,000",2250.0,Furnished,3 bathrooms,28.5682975,77.2231935
AGENT,2.0,BHK,Independent Floor,Hauz Khas,"55,000",1800.0,Semi-Furnished,2 bathrooms,28.54980865,77.20776381852018
AGENT,6.0,BHK,Independent Floor,South Extension 2,2.5,4500.0,Furnished,6 bathrooms,28.5682975,77.2231935
AGENT,2.0,BHK,Apartment,Gautam Nagar,"20,000",750.0,Furnished,1 bathrooms,19.1782824,72.9544008
AGENT,2.0,BHK,Independent House,Green Park,"50,000",1800.0,Semi-Furnished,2 bathrooms,51.5066192,-0.1429113
AGENT,3.0,BHK,Independent Floor,Gautam Nagar,"52,000",2000.0,Semi-Furnished,4 bathrooms,19.1782824,72.9544008
AGENT,2.0,BHK,Independent Floor,Green Park,"25,000",950.0,Semi-Furnished,2 bathrooms,51.5066192,-0.1429113
AGENT,1.0,RK,Studio Apartment,Gautam Nagar,"11,000",450.0,Semi-Furnished,1 bathrooms,19.1782824,72.9544008
AGENT,1.0,RK,Studio Apartment,Gautam Nagar,"12,000",550.0,Semi-Furnished,1 bathrooms,19.1782824,72.9544008
AGENT,1.0,RK,Studio Apartment,Gautam Nagar,"12,000",1000.0,Semi-Furnished,1 bathrooms,19.1782824,72.9544008
AGENT,1.0,BHK,Independent Floor,Greater Kailash,"48,000",1500.0,Furnished,1 bathrooms,28.5419077,77.2384925
AGENT,2.0,BHK,Apartment,South Extension 2,"27,000",1000.0,Furnished,1 bathrooms,28.5682975,77.2231935
AGENT,1.0,BHK,Apartment,South Extension 2,"32,000",450.0,Furnished,1 bathrooms,28.5682975,77.2231935
AGENT,3.0,BHK,Independent Floor,South Extension 2,"65,000",2250.0,Furnished,3 bathrooms,28.5682975,77.2231935
AGENT,1.0,RK,Studio Apartment,Lajpat Nagar,"17,000",450.0,Furnished,1 bathrooms,28.5660924,77.2432851
AGENT,2.0,BHK,Apartment,Lajpat Nagar,"27,000",1050.0,Furnished,1 bathrooms,28.5660924,77.2432851
AGENT,2.0,BHK,Independent Floor,Safdarjung Enclave,1,1800.0,Furnished,2 bathrooms,28.56502,77.1925584
AGENT,1.0,BHK,Independent Floor,Kalkaji,"35,000",400.0,Furnished,1 bathrooms,28.5469476,77.258801
AGENT,1.0,RK,Studio Apartment,Kalkaji,"15,000",1350.0,Furnished,1 bathrooms,28.5469476,77.258801
AGENT,4.0,BHK,Independent Floor,Jor bagh,6,4950.0,Semi-Furnished,4 bathrooms,28.5865979,77.212534
AGENT,1.0,RK,Studio Apartment,Kalkaji,"8,500",400.0,Furnished,1 bathrooms,28.5469476,77.258801
AGENT,3.0,BHK,Independent Floor,Jor bagh,3,3500.0,Furnished,3 bathrooms,28.5865979,77.212534
AGENT,4.0,BHK,Independent Floor,Jor bagh,1.75,3500.0,Furnished,5 bathrooms,28.5865979,77.212534
AGENT,4.0,BHK,Independent House,Hauz Khas,1.3,2800.0,Semi-Furnished,4 bathrooms,28.54980865,77.20776381852018
AGENT,4.0,BHK,Independent Floor,Hauz Khas,2.25,4500.0,Semi-Furnished,4 bathrooms,28.54980865,77.20776381852018
