seller_type,bedroom,layout_type,property_type,locality,price,area,furnish_type,bathroom,Latitude,Longitude
AGENT,3,BHK,Apartment,Chandanagar,"25,000",1695,Semi-Furnished,3 bathrooms,17.4872976,78.3322142
AGENT,3,BHK,Apartment,Manikonda,"37,000",1833,Semi-Furnished,3 bathrooms,16.449897,80.8334595
AGENT,3,BHK,Apartment,Manikonda,"35,000",1836,Semi-Furnished,3 bathrooms,16.449897,80.8334595
AGENT,3,BHK,Apartment,Manikonda,"36,000",1834,Semi-Furnished,3 bathrooms,16.449897,80.8334595
AGENT,2,BHK,Apartment,Manikonda,"27,500",1312,Semi-Furnished,2 bathrooms,16.449897,80.8334595
AGENT,3,BHK,Apartment,Chandanagar,"25,000",1700,Semi-Furnished,3 bathrooms,17.4872976,78.3322142
AGENT,3,BHK,Apartment,Kukatpally,"22,000",1292,Semi-Furnished,2 bathrooms,17.4930841,78.4054408
AGENT,3,BHK,Apartment,Gachibowli,"38,000",2162,Semi-Furnished,3 bathrooms,17.4436222,78.3519638
AGENT,3,BHK,Apartment,Nallagandla Gachibowli,"22,000",1430,Semi-Furnished,2 bathrooms,17.4774828,78.3060359
AGENT,2,BHK,Apartment,Nallagandla Gachibowli,"21,000",1235,Semi-Furnished,2 bathrooms,17.4774828,78.3060359
AGENT,3,BHK,Apartment,Nallagandla Gachibowli,"29,000",1800,Semi-Furnished,3 bathrooms,17.4774828,78.3060359
AGENT,2,BHK,Apartment,Nallagandla Gachibowli,"21,000",1270,Semi-Furnished,2 bathrooms,17.4774828,78.3060359
AGENT,3,BHK,Apartment,Nallagandla Gachibowli,"28,000",1800,Semi-Furnished,3 bathrooms,17.4774828,78.3060359
AGENT,3,BHK,Apartment,Gachibowli,"40,000",2365,Semi-Furnished,3 bathrooms,17.4436222,78.3519638
AGENT,3,BHK,Apartment,Gachibowli,"37,000",2040,Semi-Furnished,3 bathrooms,17.4436222,78.3519638
AGENT,3,BHK,Apartment,Nallagandla Gachibowli,"38,000",2100,Semi-Furnished,3 bathrooms,17.4774828,78.3060359
AGENT,3,BHK,Villa,Nallagandla Gachibowli,"27,000",1600,Semi-Furnished,3 bathrooms,17.4774828,78.3060359
AGENT,1,BHK,Apartment,financial District,"26,000",1028,Semi-Furnished,2 bathrooms,40.7076681,-74.009271
AGENT,2,BHK,Independent Floor,Nallakunta,"7,500",650,Semi-Furnished,1 bathrooms,17.3975005,78.50557
AGENT,1,BHK,Apartment,Kavadiguda,"7,000",450,Unfurnished,1 bathrooms,17.4227022,78.4917695
AGENT,1,BHK,Apartment,Himayat Nagar,"9,000",650,Semi-Furnished,1 bathrooms,17.4039678,78.483456
AGENT,2,BHK,Apartment,Amberpet,"17,500",1050,Semi-Furnished,2 bathrooms,17.7776835,78.5705066
AGENT,3,BHK,Independent House,Nallakunta,"16,500",1450,Unfurnished,2 bathrooms,17.3975005,78.50557
AGENT,3,BHK,Apartment,Nallakunta,"20,000",1450,Semi-Furnished,2 bathrooms,17.3975005,78.50557
AGENT,1,BHK,Independent House,Narayanguda,"9,000",750,Unfurnished,1 bathrooms,17.3981159,78.4885006
AGENT,2,BHK,Apartment,Nallakunta,"16,000",1200,Semi-Furnished,2 bathrooms,17.3975005,78.50557
AGENT,2,BHK,Apartment,Nallakunta,"15,000",1000,Semi-Furnished,2 bathrooms,17.3975005,78.50557
AGENT,2,BHK,Apartment,Nallakunta,"12,000",1000,Furnished,2 bathrooms,17.3975005,78.50557
AGENT,2,BHK,Apartment,Nallakunta,"10,000",1000,Semi-Furnished,2 bathrooms,17.3975005,78.50557
AGENT,2,BHK,Apartment,Nallakunta,"11,000",1000,Unfurnished,2 bathrooms,17.3975005,78.50557
AGENT,2,BHK,Apartment,Nallakunta,"10,000",1000,Unfurnished,2 bathrooms,17.3975005,78.50557
AGENT,2,BHK,Apartment,Narayanguda,"14,000",1200,Unfurnished,2 bathrooms,17.3981159,78.4885006
AGENT,2,BHK,Apartment,Narayanguda,"16,000",1200,Unfurnished,2 bathrooms,17.3981159,78.4885006
AGENT,2,BHK,Apartment,Narayanguda,"16,000",1200,Unfurnished,2 bathrooms,17.3981159,78.4885006
AGENT,2,BHK,Apartment,Amberpet,"13,000",1000,Unfurnished,2 bathrooms,17.7776835,78.5705066
AGENT,2,BHK,Apartment,Amberpet,"15,000",1100,Semi-Furnished,2 bathrooms,17.7776835,78.5705066
AGENT,2,BHK,Apartment,Amberpet,"14,000",1000,Semi-Furnished,2 bathrooms,17.7776835,78.5705066
AGENT,2,BHK,Apartment,Nallakunta,"20,000",1700,Unfurnished,2 bathrooms,17.3975005,78.50557
AGENT,2,BHK,Apartment,Nallakunta,"13,000",1000,Semi-Furnished,2 bathrooms,17.3975005,78.50557
AGENT,2,BHK,Apartment,Kachiguda,"14,000",1000,Semi-Furnished,2 bathrooms,17.3867056,78.4950359
AGENT,2,BHK,Apartment,Kachiguda,"15,000",1300,Unfurnished,2 bathrooms,17.3867056,78.4950359
AGENT,2,BHK,Apartment,Kachiguda,"16,000",1250,Unfurnished,2 bathrooms,17.3867056,78.4950359
AGENT,2,BHK,Apartment,Nallakunta,"14,000",1200,Unfurnished,2 bathrooms,17.3975005,78.50557
AGENT,2,BHK,Apartment,Nallakunta,"13,000",1200,Unfurnished,2 bathrooms,17.3975005,78.50557
AGENT,2,BHK,Apartment,Nallakunta,"11,000",1000,Unfurnished,2 bathrooms,17.3975005,78.50557
AGENT,2,BHK,Apartment,Nallakunta,"12,000",1000,Unfurnished,2 bathrooms,17.3975005,78.50557
AGENT,1,BHK,Apartment,Kondapur,"9,999",1000,Unfurnished,1 bathrooms,18.3309604,79.9224686
AGENT,1,BHK,Apartment,Kondapur,"11,999",800,Semi-Furnished,1 bathrooms,18.3309604,79.9224686
AGENT,2,BHK,Apartment,Nallakunta,"11,000",1050,Unfurnished,2 bathrooms,17.3975005,78.50557
AGENT,2,BHK,Apartment,Nallakunta,"10,000",1000,Semi-Furnished,2 bathrooms,17.3975005,78.50557
AGENT,2,BHK,Apartment,Nallakunta,"12,000",1200,Semi-Furnished,2 bathrooms,17.3975005,78.50557
AGENT,2,BHK,Apartment,Nallakunta,"14,000",1200,Semi-Furnished,2 bathrooms,17.3975005,78.50557
AGENT,2,BHK,Apartment,Nallakunta,"17,500",1050,Semi-Furnished,2 bathrooms,17.3975005,78.50557
AGENT,2,BHK,Apartment,Kachiguda,"17,000",1050,Unfurnished,2 bathrooms,17.3867056,78.4950359
AGENT,2,BHK,Independent House,Kachiguda,"16,000",1050,Semi-Furnished,2 bathrooms,17.3867056,78.4950359
AGENT,2,BHK,Apartment,Kachiguda,"14,500",1000,Semi-Furnished,1 bathrooms,17.3867056,78.4950359
AGENT,2,BHK,Apartment,Kachiguda,"15,000",950,Unfurnished,2 bathrooms,17.3867056,78.4950359
AGENT,2,BHK,Apartment,Nallakunta,"16,000",1100,Semi-Furnished,2 bathrooms,17.3975005,78.50557
AGENT,2,BHK,Apartment,Nallakunta,"18,000",1250,Semi-Furnished,2 bathrooms,17.3975005,78.50557
AGENT,2,BHK,Apartment,Amberpet,"18,000",1150,Semi-Furnished,2 bathrooms,17.7776835,78.5705066
AGENT,2,BHK,Apartment,Nallakunta,"16,500",1250,Furnished,2 bathrooms,17.3975005,78.50557
AGENT,1,BHK,Apartment,Hitech City,"7,000",800,Unfurnished,1 bathrooms,17.4698143,78.3853779
AGENT,1,BHK,Apartment,Kondapur,"10,000",800,Unfurnished,1 bathrooms,18.3309604,79.9224686
AGENT,3,BHK,Apartment,Kondapur,"23,000",1550,Semi-Furnished,3 bathrooms,18.3309604,79.9224686
AGENT,1,BHK,Apartment,Hitech City,"10,000",800,Unfurnished,1 bathrooms,17.4698143,78.3853779
AGENT,2,BHK,Apartment,Narayanguda,"16,000",1200,Unfurnished,2 bathrooms,17.3981159,78.4885006
AGENT,2,BHK,Apartment,Amberpet,"13,000",1000,Unfurnished,2 bathrooms,17.7776835,78.5705066
AGENT,2,BHK,Apartment,Amberpet,"15,000",1100,Semi-Furnished,2 bathrooms,17.7776835,78.5705066
AGENT,2,BHK,Apartment,Amberpet,"14,000",1000,Semi-Furnished,2 bathrooms,17.7776835,78.5705066
AGENT,2,BHK,Apartment,Nallakunta,"20,000",1700,Unfurnished,2 bathrooms,17.3975005,78.50557
AGENT,2,BHK,Apartment,Nallakunta,"13,000",1000,Semi-Furnished,2 bathrooms,17.3975005,78.50557
AGENT,2,BHK,Apartment,Kachiguda,"14,000",1000,Semi-Furnished,2 bathrooms,17.3867056,78.4950359
AGENT,2,BHK,Apartment,Kachiguda,"15,000",1300,Unfurnished,2 bathrooms,17.3867056,78.4950359
AGENT,2,BHK,Apartment,Kachiguda,"16,000",1250,Unfurnished,2 bathrooms,17.3867056,78.4950359
AGENT,2,BHK,Apartment,Nallakunta,"14,000",1200,Unfurnished,2 bathrooms,17.3975005,78.50557
AGENT,2,BHK,Apartment,Nallakunta,"13,000",1200,Unfurnished,2 bathrooms,17.3975005,78.50557
AGENT,2,BHK,Apartment,Nallakunta,"11,000",1000,Unfurnished,2 bathrooms,17.3975005,78.50557
AGENT,2,BHK,Apartment,Nallakunta,"12,000",1000,Unfurnished,2 bathrooms,17.3975005,78.50557
AGENT,1,BHK,Apartment,Kondapur,"9,999",1000,Unfurnished,1 bathrooms,18.3309604,79.9224686
AGENT,1,BHK,Apartment,Kondapur,"11,999",800,Semi-Furnished,1 bathrooms,18.3309604,79.9224686
AGENT,2,BHK,Apartment,Nallakunta,"11,000",1050,Unfurnished,2 bathrooms,17.3975005,78.50557
AGENT,2,BHK,Apartment,Nallakunta,"10,000",1000,Semi-Furnished,2 bathrooms,17.3975005,78.50557
AGENT,2,BHK,Apartment,Nallakunta,"12,000",1200,Semi-Furnished,2 bathrooms,17.3975005,78.50557
AGENT,2,BHK,Apartment,Nallakunta,"14,000",1200,Semi-Furnished,2 bathrooms,17.3975005,78.50557
AGENT,1,BHK,Apartment,Kondapur,"9,500",1000,Unfurnished,1 bathrooms,18.3309604,79.9224686
AGENT,3,BHK,Apartment,Kondapur,"25,000",2200,Furnished,3 bathrooms,18.3309604,79.9224686
AGENT,1,BHK,Apartment,Kondapur,"12,000",800,Semi-Furnished,1 bathrooms,18.3309604,79.9224686
AGENT,2,BHK,Apartment,Nallakunta,"16,500",1050,Unfurnished,2 bathrooms,17.3975005,78.50557
AGENT,2,BHK,Apartment,Kondapur,"14,000",1200,Semi-Furnished,2 bathrooms,18.3309604,79.9224686
AGENT,2,BHK,Apartment,Nallakunta,"16,500",1050,Unfurnished,2 bathrooms,17.3975005,78.50557
AGENT,2,BHK,Apartment,Kachiguda,"18,000",1000,Unfurnished,2 bathrooms,17.3867056,78.4950359
AGENT,2,BHK,Apartment,Kachiguda,"15,000",1050,Unfurnished,2 bathrooms,17.3867056,78.4950359
AGENT,1,BHK,Apartment,Gaddi Annaram,"6,000",700,Unfurnished,1 bathrooms,17.3950545,78.5308929
AGENT,2,BHK,Apartment,Padmarao Nagar,"12,500",950,Semi-Furnished,2 bathrooms,17.4245923,78.5206308
AGENT,2,BHK,Apartment,Himayat Nagar,"15,000",1050,Furnished,2 bathrooms,17.4039678,78.483456
AGENT,1,BHK,Apartment,Kavadiguda,"7,000",450,Unfurnished,1 bathrooms,17.4227022,78.4917695
AGENT,1,BHK,Apartment,Himayat Nagar,"9,000",650,Semi-Furnished,1 bathrooms,17.4039678,78.483456
AGENT,1,BHK,Apartment,Kondapur,"6,999",800,Unfurnished,1 bathrooms,18.3309604,79.9224686
AGENT,1,BHK,Apartment,Kondapur,"9,500",1000,Unfurnished,1 bathrooms,18.3309604,79.9224686
AGENT,1,BHK,Apartment,Kondapur,"9,000",1000,Semi-Furnished,1 bathrooms,18.3309604,79.9224686
AGENT,2,BHK,Apartment,Amberpet,"19,000",1250,Semi-Furnished,2 bathrooms,17.7776835,78.5705066
AGENT,2,BHK,Apartment,Nallakunta,"16,500",975,Unfurnished,2 bathrooms,17.3975005,78.50557
AGENT,3,BHK,Apartment,Adikmet,"25,000",1750,Semi-Furnished,3 bathrooms,17.4095495,78.5130943
AGENT,2,BHK,Apartment,Nallakunta,"16,000",1200,Semi-Furnished,2 bathrooms,17.3975005,78.50557
AGENT,2,BHK,Apartment,Nallakunta,"15,000",1000,Semi-Furnished,2 bathrooms,17.3975005,78.50557
AGENT,4,BHK,Independent House,Nallakunta,"22,000",1650,Semi-Furnished,3 bathrooms,17.3975005,78.50557
AGENT,1,BHK,Apartment,Nallakunta,"7,000",550,Furnished,1 bathrooms,17.3975005,78.50557
AGENT,1,BHK,Apartment,Kachiguda,"7,000",600,Semi-Furnished,1 bathrooms,17.3867056,78.4950359
AGENT,1,BHK,Apartment,Nallakunta,"8,000",600,Unfurnished,1 bathrooms,17.3975005,78.50557
AGENT,3,BHK,Apartment,Amberpet,"22,000",1650,Semi-Furnished,3 bathrooms,17.7776835,78.5705066
AGENT,3,BHK,Apartment,Padmarao Nagar,"32,000",1250,Unfurnished,1 bathrooms,17.4245923,78.5206308
AGENT,2,BHK,Apartment,Nallakunta,"12,500",1150,Unfurnished,2 bathrooms,17.3975005,78.50557
AGENT,2,BHK,Apartment,Nallakunta,"15,000",1000,Semi-Furnished,2 bathrooms,17.3975005,78.50557
AGENT,2,BHK,Apartment,Nallakunta,"14,500",1050,Semi-Furnished,2 bathrooms,17.3975005,78.50557
AGENT,1,BHK,Apartment,Amberpet,"10,000",700,Unfurnished,1 bathrooms,17.7776835,78.5705066
AGENT,1,BHK,Apartment,Himayat Nagar,"10,000",700,Unfurnished,1 bathrooms,17.4039678,78.483456
AGENT,1,BHK,Apartment,Narayanguda,"8,500",500,Unfurnished,1 bathrooms,17.3981159,78.4885006
AGENT,1,BHK,Apartment,Kondapur,"6,999",800,Unfurnished,1 bathrooms,18.3309604,79.9224686
AGENT,1,BHK,Apartment,Kondapur,"9,500",1000,Unfurnished,1 bathrooms,18.3309604,79.9224686
AGENT,1,BHK,Apartment,Kondapur,"9,000",1000,Semi-Furnished,1 bathrooms,18.3309604,79.9224686
AGENT,2,BHK,Apartment,Amberpet,"19,000",1250,Semi-Furnished,2 bathrooms,17.7776835,78.5705066
AGENT,2,BHK,Apartment,Nallakunta,"16,500",975,Unfurnished,2 bathrooms,17.3975005,78.50557
AGENT,3,BHK,Apartment,Adikmet,"25,000",1750,Semi-Furnished,3 bathrooms,17.4095495,78.5130943
AGENT,1,BHK,Apartment,Kondapur,"9,500",1000,Semi-Furnished,1 bathrooms,18.3309604,79.9224686
AGENT,1,BHK,Apartment,Kondapur,"8,000",800,Semi-Furnished,1 bathrooms,18.3309604,79.9224686
AGENT,1,BHK,Apartment,Amberpet,"7,000",750,Unfurnished,1 bathrooms,17.7776835,78.5705066
AGENT,2,BHK,Independent House,Narayanguda,"18,000",1100,Semi-Furnished,2 bathrooms,17.3981159,78.4885006
AGENT,2,BHK,Apartment,Himayat Nagar,"15,000",1050,Furnished,2 bathrooms,17.4039678,78.483456
AGENT,2,BHK,Apartment,Padmarao Nagar,"12,500",950,Semi-Furnished,2 bathrooms,17.4245923,78.5206308
AGENT,1,BHK,Apartment,Kavadiguda,"7,000",450,Unfurnished,1 bathrooms,17.4227022,78.4917695
AGENT,1,BHK,Apartment,Himayat Nagar,"9,000",650,Semi-Furnished,1 bathrooms,17.4039678,78.483456
OWNER,2,BHK,Apartment,Deepthisri Nagar,"20,000",1540,Furnished,2 bathrooms,17.4998094,78.33981390443665
OWNER,3,BHK,Independent House,Chandanagar,"15,000",1150,Unfurnished,3 bathrooms,17.4872976,78.3322142
OWNER,2,BHK,Independent Floor,Hayathnagar,"7,000",1160,Unfurnished,2 bathrooms,17.3281147,78.6045399
OWNER,2,BHK,Apartment,Himayat Nagar,"16,000",850,Semi-Furnished,2 bathrooms,17.4039678,78.483456
OWNER,2,BHK,Independent Floor,Yousufguda,"13,000",400,Unfurnished,2 bathrooms,17.4387499,78.4279866
OWNER,3,BHK,Apartment,Kondapur,"25,000",1500,Semi-Furnished,2 bathrooms,18.3309604,79.9224686
OWNER,1,RK,Studio Apartment,Miyapur,"8,000",597,Unfurnished,1 bathrooms,17.4981608,78.3567628
OWNER,2,BHK,Apartment,Jubilee Hills,"18,000",400,Unfurnished,2 bathrooms,17.4308362,78.4102882
OWNER,2,BHK,Apartment,Kondapur,"19,000",1200,Semi-Furnished,2 bathrooms,18.3309604,79.9224686
OWNER,1,BHK,Independent Floor,Karkhana,"8,000",1000,Unfurnished,1 bathrooms,17.4732138,78.5115017
OWNER,3,BHK,Independent House,Hitech City,"20,000",1800,Furnished,3 bathrooms,17.4698143,78.3853779
OWNER,3,BHK,Independent Floor,Alwal,"25,000",1900,Unfurnished,3 bathrooms,17.5022292,78.5088584
OWNER,2,BHK,Apartment,Sanath Nagar,"25,000",1400,Semi-Furnished,2 bathrooms,17.4522594,78.4446705
OWNER,1,BHK,Independent Floor,Ramachandra Puram,"5,500",450,Unfurnished,1 bathrooms,17.2601779,79.5391642
OWNER,3,BHK,Apartment,Kondapur,"25,000",1425,Semi-Furnished,2 bathrooms,18.3309604,79.9224686
OWNER,2,BHK,Apartment,Jubilee Hills,"7,500",500,Furnished,2 bathrooms,17.4308362,78.4102882
OWNER,2,BHK,Independent Floor,Serilingampally,"14,000",900,Furnished,2 bathrooms,17.4842051,78.2995091
OWNER,2,BHK,Independent House,Hastinapuram,"12,000",1700,Semi-Furnished,2 bathrooms,17.3291354,78.5542145
OWNER,1,BHK,Independent Floor,Ramachandra Puram,"5,500",450,Unfurnished,1 bathrooms,17.2601779,79.5391642
OWNER,3,BHK,Apartment,Miyapur,"18,000",1670,Semi-Furnished,2 bathrooms,17.4981608,78.3567628
OWNER,2,BHK,Apartment,Kondapur,"20,000",1400,Semi-Furnished,2 bathrooms,18.3309604,79.9224686
OWNER,2,BHK,Apartment,Kondapur,"20,000",1200,Semi-Furnished,2 bathrooms,18.3309604,79.9224686
OWNER,2,BHK,Independent Floor,Gowlipura,"10,000",1500,Semi-Furnished,2 bathrooms,17.3462321,78.4799077
OWNER,1,BHK,Independent Floor,Nagole,"7,000",1500,Semi-Furnished,1 bathrooms,17.3775306,78.5601231
OWNER,1,BHK,Independent Floor,Ramachandra Puram,"5,500",450,Unfurnished,1 bathrooms,17.2601779,79.5391642
OWNER,2,BHK,Independent House,Nagaram Hyderabad South,"5,500",800,Unfurnished,2 bathrooms,Not found,Not found
OWNER,2,BHK,Apartment,Alkapur,"14,000",1300,Semi-Furnished,2 bathrooms,17.3940158,78.3717906
OWNER,1,BHK,Independent Floor,Kothapet,"7,200",750,Unfurnished,1 bathrooms,16.530442,80.882155
OWNER,2,BHK,Independent House,Hastinapuram,"12,000",1700,Semi-Furnished,2 bathrooms,17.3291354,78.5542145
OWNER,2,BHK,Apartment,Pragathi Nagar Kukatpally,"12,000",1250,Unfurnished,2 bathrooms,17.5041985,78.3956372
OWNER,2,BHK,Apartment,Manikonda,"24,000",1050,Semi-Furnished,2 bathrooms,16.449897,80.8334595
OWNER,2,BHK,Apartment,Gandipet,"23,000",1395,Semi-Furnished,2 bathrooms,17.374360600000003,78.30112472247902
OWNER,2,BHK,Independent House,Tellapur,"9,500",1025,Unfurnished,2 bathrooms,17.4535469,78.2905401
OWNER,2,BHK,Apartment,Manikonda,"25,000",1260,Semi-Furnished,2 bathrooms,16.449897,80.8334595
OWNER,2,BHK,Apartment,Manikonda,"25,000",1260,Semi-Furnished,2 bathrooms,16.449897,80.8334595
OWNER,3,BHK,Apartment,Saroor Nagar,"22,000",1600,Semi-Furnished,3 bathrooms,17.3564017,78.5318948
OWNER,2,BHK,Apartment,Jubilee Hills,"7,500",500,Furnished,2 bathrooms,17.4308362,78.4102882
OWNER,1,BHK,Independent Floor,Trimalgherry,"5,000",800,Unfurnished,1 bathrooms,Not found,Not found
OWNER,2,BHK,Independent House,Jai Suryapatnam,"4,500",650,Unfurnished,1 bathrooms,17.2775345,78.5578599
OWNER,2,BHK,Apartment,Gandi Maisamma,1.5,2500,Unfurnished,2 bathrooms,17.3413132,78.3730677
OWNER,2,BHK,Independent House,Hastinapuram,"12,000",1700,Semi-Furnished,2 bathrooms,17.3291354,78.5542145
OWNER,3,BHK,Apartment,Kokapet,"31,000",1735,Semi-Furnished,3 bathrooms,17.3948624,78.3365214
OWNER,1,BHK,Independent Floor,Ramachandra Puram,"5,500",450,Unfurnished,1 bathrooms,17.2601779,79.5391642
OWNER,3,BHK,Apartment,Kokapet,"45,000",2540,Semi-Furnished,3 bathrooms,17.3948624,78.3365214
AGENT,2,BHK,Apartment,Kondapur,"20,000",1002,Semi-Furnished,2 bathrooms,18.3309604,79.9224686
AGENT,3,BHK,Apartment,Telecom Nagar,"28,000",1200,Semi-Furnished,2 bathrooms,17.4331364,78.3668158
AGENT,1,BHK,Apartment,Anjaiah Nagar,"13,000",502,Semi-Furnished,1 bathrooms,17.4473499,78.3589746
OWNER,1,BHK,Apartment,SR Nagar,"8,000",550,Furnished,1 bathrooms,17.4452312,78.4449117
AGENT,2,BHK,Apartment,Gachibowli,"30,000",1275,Semi-Furnished,2 bathrooms,17.4436222,78.3519638
AGENT,3,BHK,Apartment,Kondapur,"28,000",1520,Semi-Furnished,3 bathrooms,18.3309604,79.9224686
AGENT,2,BHK,Apartment,Telecom Nagar,"30,500",1162,Furnished,2 bathrooms,17.4331364,78.3668158
OWNER,2,BHK,Apartment,Gachibowli,"10,000",1300,Semi-Furnished,2 bathrooms,17.4436222,78.3519638
OWNER,1,BHK,Independent House,Boduppal,"6,000",550,Semi-Furnished,1 bathrooms,17.4200755,78.5827841
OWNER,3,BHK,Independent Floor,Nagole,"16,000",1500,Furnished,2 bathrooms,17.3775306,78.5601231
OWNER,2,BHK,Independent House,Suraram,"15,000",1400,Furnished,2 bathrooms,17.6345647,80.7166463
OWNER,1,BHK,Independent Floor,Hafeezpet,"7,000",289,Unfurnished,1 bathrooms,17.4834027,78.3613099
OWNER,2,BHK,Apartment,Kompally,"14,000",1000,Semi-Furnished,2 bathrooms,18.0823869,78.003997
OWNER,1,RK,Studio Apartment,Himayat Nagar,"2,500",150,Unfurnished,1 bathrooms,17.4039678,78.483456
OWNER,2,BHK,Apartment,Shanthi Nagar,"15,000",1450,Furnished,2 bathrooms,8.6777432,77.1089876
OWNER,2,BHK,Apartment,A C Guards,"18,000",1000,Semi-Furnished,2 bathrooms,17.4028481,78.4693012
OWNER,2,BHK,Apartment,Lakdikapul,"18,000",1000,Semi-Furnished,2 bathrooms,17.4041136,78.4611649
OWNER,2,BHK,Apartment,Shanthi Nagar,"15,000",1450,Furnished,2 bathrooms,8.6777432,77.1089876
OWNER,3,BHK,Apartment,Hakimpet,"18,000",1385,Furnished,2 bathrooms,17.54970955,78.52413306848177
OWNER,1,BHK,Apartment,Kondapur,"11,000",400,Semi-Furnished,1 bathrooms,18.3309604,79.9224686
OWNER,1,BHK,Apartment,Kondapur,"11,000",600,Semi-Furnished,1 bathrooms,18.3309604,79.9224686
OWNER,2,BHK,Independent Floor,Old Bowenpally,"13,000",760,Unfurnished,2 bathrooms,17.4755371,78.4792282
OWNER,1,BHK,Independent Floor,Old Bowenpally,"7,500",370,Unfurnished,1 bathrooms,17.4755371,78.4792282
OWNER,2,BHK,Independent House,Tatianaram,"9,000",1500,Semi-Furnished,2 bathrooms,Not found,Not found
OWNER,2,BHK,Independent Floor,Vanasthalipuram,"8,000",1000,Unfurnished,2 bathrooms,17.3303179,78.568278
OWNER,1,BHK,Apartment,Nizampet,"10,000",675,Unfurnished,1 bathrooms,17.515397,78.3817156
OWNER,3,BHK,Independent House,Chinthal Basthi,"25,000",900,Furnished,3 bathrooms,17.4069072,78.4544528
OWNER,2,BHK,Apartment,Kompally,"25,000",930,Furnished,2 bathrooms,18.0823869,78.003997
OWNER,2,BHK,Independent Floor,Nagaram Hyderabad South,"7,000",400,Semi-Furnished,2 bathrooms,Not found,Not found
OWNER,3,BHK,Apartment,Bandlaguda Jagir,"20,000",1600,Furnished,3 bathrooms,17.3506317,78.3907531
OWNER,3,BHK,Apartment,Bandlaguda Jagir,"20,000",1600,Furnished,3 bathrooms,17.3506317,78.3907531
OWNER,1,BHK,Independent House,Banjara Hills,"13,000",450,Furnished,1 bathrooms,17.4177464,78.4399014
OWNER,3,BHK,Apartment,Kondapur,"28,000",1623,Semi-Furnished,3 bathrooms,18.3309604,79.9224686
OWNER,2,BHK,Apartment,Sainikpuri,"14,000",1150,Semi-Furnished,2 bathrooms,17.4892154,78.5424889
OWNER,2,BHK,Apartment,Sainikpuri,"14,000",1150,Semi-Furnished,2 bathrooms,17.4892154,78.5424889
OWNER,2,BHK,Apartment,Sainikpuri,"14,000",1150,Semi-Furnished,2 bathrooms,17.4892154,78.5424889
OWNER,3,BHK,Apartment,Kondapur,"28,000",1623,Semi-Furnished,3 bathrooms,18.3309604,79.9224686
AGENT,1,BHK,Apartment,Madhapur,"12,500",599,Unfurnished,1 bathrooms,17.4408924,78.3916304
AGENT,1,BHK,Apartment,Madhapur,"15,000",600,Semi-Furnished,1 bathrooms,17.4408924,78.3916304
BUILDER,2,BHK,Apartment,Bachupally,"14,000",1066,Semi-Furnished,2 bathrooms,17.5410548,78.3635484
BUILDER,2,BHK,Apartment,Bachupally,"14,000",1072,Semi-Furnished,2 bathrooms,17.5410548,78.3635484
AGENT,2,BHK,Apartment,Anjaiah Nagar,"20,000",1054,Semi-Furnished,2 bathrooms,17.4473499,78.3589746
AGENT,2,BHK,Apartment,PJR Nagar,"26,000",1008,Furnished,2 bathrooms,17.5022507,78.335171
AGENT,2,BHK,Apartment,Kondapur,"23,000",1006,Semi-Furnished,2 bathrooms,18.3309604,79.9224686
AGENT,1,BHK,Apartment,Telecom Nagar,"15,000",502,Semi-Furnished,1 bathrooms,17.4331364,78.3668158
OWNER,2,BHK,Apartment,Chinthal,"14,000",1090,Semi-Furnished,2 bathrooms,17.514435,78.447485
AGENT,2,BHK,Independent House,Banjara Hills Road Number 10,"25,000",1500,Semi-Furnished,2 bathrooms,17.4157414,78.4441225
AGENT,3,BHK,Apartment,Banjara Hills,"25,000",1700,Semi-Furnished,3 bathrooms,17.4177464,78.4399014
OWNER,4,BHK,Apartment,7 Tombs Road,"50,000",3500,Furnished,4 bathrooms,17.3979425,78.4048925
AGENT,2,BHK,Independent Floor,Chandanagar,"13,000",1150,Unfurnished,2 bathrooms,17.4872976,78.3322142
OWNER,4,BHK,Villa,Kismatpur,"88,800",4500,Semi-Furnished,4 bathrooms,17.3351206,78.3926988
OWNER,1,RK,Studio Apartment,Nagole,"4,500",500,Semi-Furnished,1 bathrooms,17.3775306,78.5601231
OWNER,1,BHK,Independent House,Lingampally,"7,000",500,Unfurnished,1 bathrooms,17.4881832,78.316112
OWNER,2,BHK,Apartment,Banjara Hills,"20,000",1000,Semi-Furnished,2 bathrooms,17.4177464,78.4399014
OWNER,2,BHK,Apartment,Banjara Hills,"20,000",1000,Semi-Furnished,2 bathrooms,17.4177464,78.4399014
OWNER,2,BHK,Apartment,Banjara Hills,"20,000",1000,Semi-Furnished,2 bathrooms,17.4177464,78.4399014
OWNER,2,BHK,Apartment,Kondapur,"17,000",1138,Semi-Furnished,2 bathrooms,18.3309604,79.9224686
OWNER,2,BHK,Apartment,Banjara Hills,"20,000",1000,Semi-Furnished,2 bathrooms,17.4177464,78.4399014
OWNER,2,BHK,Apartment,Kukatpally,"15,000",1400,Furnished,2 bathrooms,17.4930841,78.4054408
OWNER,3,BHK,Apartment,Hanuman Nagar,"19,000",1800,Semi-Furnished,3 bathrooms,19.8645643,75.3619266
OWNER,1,BHK,Independent House,Boduppal,"6,000",600,Semi-Furnished,1 bathrooms,17.4200755,78.5827841
